ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_021024,Retrograde guidewire was passed from the subintimal space to reach the proximal RCA true lumen and into the antegrade guiding catheter.,C0002978,angiogram,"X-ray, Heart, Anterior View, Normal"
ROCOv2_2023_train_021025,Final angiogram of RCA.,C0002978,angiogram,"Angiogram, Right Coronary Artery, Above, Normal."
ROCOv2_2023_train_021030,Coronal CT image showing double IVC with small left IVC (white arrow) and large caliber right IVC (black arrow).,C0024485,Magnetic Resonance Imaging,"Computed Tomography Image, Thorax, Coronal View, Normal."
ROCOv2_2023_train_021036,Left retrograde pyelography after an antegrade endopyelotomy,C0002978,angiogram,"X-ray, Kidney, Retrograde view, Post-operative condition."
ROCOv2_2023_train_021037,Follow-up intravenous pyelography at 3 months,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Back (Normal)"
ROCOv2_2023_train_021040,Complete fusion of the bone graft with surrounding bone 1 month after surgery.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Computed tomography, Cranium, Top, Normal."
ROCOv2_2023_train_021041,Complete fusion of the bone graft and surrounding bone 1 year after surgery.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View, Complete Fusion of Bone Graft and Surrounding Bone, Normal."
ROCOv2_2023_train_021051,Aspect of trilateral retinoblastoma (MRI).,C0024485,Magnetic Resonance Imaging,"MRI, Retina, Sagittal View of Retinoblastoma, Retinoblastoma."
ROCOv2_2023_train_021052,AAAs in ED on a 4chamber view.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging of Heart, Four-chamber view, Normal."
ROCOv2_2023_train_021055,Sagittal slice of a three-dimensional T1-weighted magnetic resonance image acquisition in a single control subject.The semi-automatic segmented volume is shown in blue. The cross indicates the initial point of growth for the volume calculation.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Image, Spine, Sagittal Slice, Normal"
ROCOv2_2023_train_021064,Coronal view. Patient's Hgb had dropped from 12.3 to 8.7 g/dL at this point.,C0040405,X-Ray Computed Tomography,"X-ray, Spine, Coronal View, Low Hemoglobin"
ROCOv2_2023_train_021066,Axial susceptibility weighted image of MRI brain with an arrow indicating the extra-axial collection in right frontotemporal region.,C0024485,Magnetic Resonance Imaging,"MRI Image, Brain, Axial Susceptibility Weighted View, Normal."
ROCOv2_2023_train_021086,Chest computed tomography (CT) scan.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Frontal View, Normal"
ROCOv2_2023_train_021087,The dose distribution of radiotherapy designed for intensity-modulated radiotherapy (IMRT).,C0040405,X-Ray Computed Tomography,"X-Ray, Chest, Frontal View, Normal"
ROCOv2_2023_train_021109,Patient 1: 2-year follow-up on MRI image (PD TSE FS axial).,C0024485,Magnetic Resonance Imaging,"MRI image, Brain, Axial view of Spine, Normal"
ROCOv2_2023_train_021117,Chest X-ray revealed inhomogeneous opacity on bilateral paracardial and lateral aspects.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior View, Inhomogeneous opacity on bilateral paracardial and lateral aspects."
ROCOv2_2023_train_021120,Pre-operative panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic view, Normal."
ROCOv2_2023_train_021123,Kinking of chest drain.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior view, Normal"
ROCOv2_2023_train_021126,Suspicious multiloculated cyst with intracavitary vegetation,C0041618,Ultrasonography,"Ultrasound, Abdomen, Multiloculated cyst with intracavitary vegetation viewed from side, Suspicious."
ROCOv2_2023_train_021128,"Linear radiographic interpretation with Computer Image analysis software. (Green line indicates CEJ to base of defect, red line indicates CEJ to alveolar bone crest)",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Bottom, Normal."
ROCOv2_2023_train_021129,Postoperative radiographs,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View, Normal"
ROCOv2_2023_train_021130,The panoramic radiography of the jaw was normal.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Normal."
ROCOv2_2023_train_021141,"Computerised tomography of the abdomen, demonstrating multiple loculations with thin high attenuation rims.",C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"Computed Tomography, Abdomen, Multiple loculations with thin high-attenuation rims viewed from above, Normal."
ROCOv2_2023_train_021143,Computed tomography coronary angiography image of a plaque with high-risk characteristics including low attenuation (red arrow).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Coronary Artery, Side View of Plaque, Abnormal"
ROCOv2_2023_train_021149,chest X-ray after drainage with a chest tube demonstrated significant improvement in lung aeration with residual pleural and basilar lung changes,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior View of Image, Normal."
ROCOv2_2023_train_021158,Chronic dacryoadenitis in a 39-year-old woman.A gadolinium-enhanced T1-weighted coronal image shows diffuse and elongated enlargement of both lacrimal glands with contrast enhancement (arrows).,C0024485,Magnetic Resonance Imaging,"MRI, Lacrimal gland, Coronal image, Chronic dacryoadenitis in a woman"
ROCOv2_2023_train_021169,"Activity produced in the fusiform gyrus (V4 complex) in the contrast colour grouping > no grouping. Slice at 45, − 49, and − 11. Threshold p < 0.001 uncorrected. The coordinates of the posterior activation correspond to V4 (this study: (45, − 67, − 14); Bartels and Zeki, 2000: (28, − 51, − 22)) and those of the anterior one to those of V4α (this study: (42, − 46, − 11); Bartels and Zeki, 2000: (34, –75, − 21)).",C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Fusiform Gyrus, Slice, Normal"
ROCOv2_2023_train_021174,"Breast ultrasound showed in the right retroareolar region, a solid mass of 3 × 1 cm with homogeneous echostructure and well-defined margins.",C0041618,Ultrasonography,"Ultrasound, Breast, Right retroareolar region, Side, Normal."
ROCOv2_2023_train_021179,The preoperative retrograde urethrogram shows urethral leakage.,C0002978,angiogram,"Retrograde urethrogram, Urethra, Retrograde view, Leakage."
ROCOv2_2023_train_021182,Initial panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Normal"
ROCOv2_2023_train_021183,Final panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Normal"
ROCOv2_2023_train_021191,Saggital cut of initial cervical spine CT scan.,C0040405,X-Ray Computed Tomography,"X-ray, Cervical Spine, Sagittal cut, Normal"
ROCOv2_2023_train_021192,Axial cut of initial cervical spine CT scan.,C0040405,X-Ray Computed Tomography,"X-ray, Cervical spine, Axial cut, Normal"
ROCOv2_2023_train_021193,Sagittal cut of repeat cervical spine CT scan.,C0040405,X-Ray Computed Tomography,"X-ray, Cervical spine, Sagittal cut, Normal"
ROCOv2_2023_train_021194,Axial cut of repeat cervical spine CT scan.,C0040405,X-Ray Computed Tomography,"Image: Axial computed tomography
Body Part: Cervical spine
View of Image: Cut
Patient's Condition: Normal"
ROCOv2_2023_train_021195,Representative transabdominal ultrasound fetus.,C0041618,Ultrasonography,"Ultrasonography, Abdomen, Transabdominal view of fetus, Normal."
ROCOv2_2023_train_021196,Representative M-mode ultrasound showing fetal heart rate.,C0041618,Ultrasonography,"Ultrasound, Fetal Heart, M-mode, Normal."
ROCOv2_2023_train_021199,Normal chest radiograph.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_021203,USG B-scan showing choroidal detachment with moderate intensity echoes in suprachoroidal space.,C0041618,Ultrasonography,"Ultrasound scan, Eye, Cross-sectional view of suprachoroidal space, Choroidal detachment."
ROCOv2_2023_train_021213,PTMC with Innoue No 26 balloon,C0002978,angiogram,"Balloon angiogram, Peripheral artery, Frontal view, Normal."
ROCOv2_2023_train_021214,"Computed tomography (CT) abdomen, axial view showing the tip of the suprapubic catheter inserted at the left ureterovesical junction (red arrow).",C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Axial View, Normal."
ROCOv2_2023_train_021217,Post-treatment positron emission tomography-computed tomography (PET/CT) scan,C0040405,X-Ray Computed Tomography,"PET scan, Whole body, Above, Normal."
ROCOv2_2023_train_021219,Orthopantomogram showing impacted supernumeraries.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Orthopantomogram (side), Normal"
ROCOv2_2023_train_021223,Initial TTE apical three-chamber view. Functional MR can be noticed.,C0041618,Ultrasonography,"Ultrasound, Heart, Apical three-chamber view, Functional Normal."
ROCOv2_2023_train_021241,Antegrade pyelography showing no leakage of contrast medium after 7 days.,C0002978,angiogram,"X-ray, Kidney, Antegrade, Normal"
ROCOv2_2023_train_021250,Figure 1: USG- showing fetal double bubble sign with polyhydramnios.,C0041618,Ultrasonography,"Ultrasonography, Abdomen, Fetal view, Polyhydramnios."
ROCOv2_2023_train_021252,Presence of dilated ureter up to terminal part.,C0040405,X-Ray Computed Tomography,"X-ray, Kidney, Cross-sectional view, Dilated ureter."
ROCOv2_2023_train_021264,CT scan of the lung on day 1 after admission,C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Whole organ, Normal."
ROCOv2_2023_train_021265,CT scan of the lung on day 12 after admission,C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Front View, Normal."
ROCOv2_2023_train_021269,CT of chest showing bilateral infiltrates.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, X-ray of Bilateral Infiltrates, Patient's Condition."
ROCOv2_2023_train_021276,Cervical CT images of Case 1. Bilateral swelling of the submandibular glands (arrows).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Submandibular area, Frontal view, Bilateral swelling of the submandibular glands."
ROCOv2_2023_train_021289,"Measuring of uterocervical angle. (IO, internal orifice; EO, external orifice; UCA, uterocervical angle).",C0041618,Ultrasonography,"Ultrasonography, Uterus, Side, Normal"
ROCOv2_2023_train_021292,"CT of the abdomen with contrast, coronal view.",C0040405,X-Ray Computed Tomography,"X-ray computed tomography, abdomen, coronal view, Normal."
ROCOv2_2023_train_021293,"CT of the abdomen with contrast, transverse view: large hypodense bilateral pelvic mass.",C0040405,X-Ray Computed Tomography,"Computed Tomography, Pelvis, Transverse View, Large bilateral mass."
ROCOv2_2023_train_021295,Magnetic Resonance Image of posterior labral injury.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Image, Hip, Posterior View of Labrum, Injury."
ROCOv2_2023_train_021299,The magnetic resonance imaging scan reveals two brain lesions.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Brain, Cross-sectional view of lesions, Lesions."
ROCOv2_2023_train_021302,Echocardiogram with four-chamber view after pulse dose steroids.,C0041618,Ultrasonography,"Ultrasonography, Heart, Four-chamber, Normal."
ROCOv2_2023_train_021309,Follow-up computed tomography scan of the abdomen (coronal view) after the completion of adjuvant chemotherapy in 25 weeks.,C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"X-ray, Abdomen, Coronal View, Normal"
ROCOv2_2023_train_021322,Ultrasound-guided aspiration puncture of a hypoechoic lesion of great proportions,C0041618,Ultrasonography,"Ultrasound, Liver, Longitudinal View of Image, Normal."
ROCOv2_2023_train_021323,T2-weighted sagittal MRI images at 14-month follow-up after surgery. No recurrent cyst and no evidence of progression of degenerative change in the L3-4 disc were observed,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Spine, Sagittal View, Normal"
ROCOv2_2023_train_021326,Chest radiograph shows endotracheal tube in position.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_021327,Axial computed tomographic scan demonstrates bilateral aural polyps with thickened sinonasal mucosa.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Ear, Axial view of both ears, Aural Polyps with Sinonasal Mucosa thickening."
ROCOv2_2023_train_021328,On initial presentation the patient was found to have multiple hypodense hepatic metastases in segments 2 and 4A as well as segments 5-7 and the burden of disease was deemed not resectable.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Liver, Cross-sectional View of Liver, Not Resectable."
ROCOv2_2023_train_021336,Small bowel series demonstrating a large jejunal polyp.,C0040405,X-Ray Computed Tomography,"X-ray, Small bowel, Series, Large jejunal polyp."
ROCOv2_2023_train_021338,Brain MRI showing multiple subcortical tubers,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Brain, Inside, Tubers."
ROCOv2_2023_train_021353,Postoperative computed tomography (axial view) confirms the hemilaminectomy and that the lesion was completely excised.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Axial View, Normal"
ROCOv2_2023_train_021361,Thoracic spine MRI demonstrating no residual intramedullary cavernous malformation at the 10-month follow-up.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Thoracic spine, MRI image of side, Normal."
ROCOv2_2023_train_021367,Coronal view.,C0040405,X-Ray Computed Tomography,"X-ray, Skull, Coronal view, Normal"
ROCOv2_2023_train_021368,Sagittal view.,C0040405,X-Ray Computed Tomography,"X-ray, Spine, Sagittal view, Normal."
ROCOv2_2023_train_021369,Axial view.,C0040405,X-Ray Computed Tomography,"X-ray, Spine, Axial View, Normal"
ROCOv2_2023_train_021372,Resolution of a stitch abscess during US follow-up of a 58-year-old man with right tongue carcinoma. The mass has disappeared 12 months after surgery for right tongue carcinoma during follow-up (arrow).,C0041618,Ultrasonography,"Ultrasonography, Tongue, Longitudinal view, Abscess resolution."
ROCOv2_2023_train_021374,Portable chest X-ray showing bilateral interstitial infiltrates on admission.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"Portable X-ray, Chest, Anterior-Posterior, Bilateral interstitial infiltrates."
ROCOv2_2023_train_021375,Portable chest X-ray with lungs demonstrating extensive diffuse infiltrates with worsening aeration from the prior chest X-ray.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"Portable X-ray, Lungs, Front-to-back, Infiltrates with worsening aeration."
ROCOv2_2023_train_021381,Panoramic view.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic view, Normal"
ROCOv2_2023_train_021388,Chest X‐ray on admission,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Front-to-Back, Normal."
ROCOv2_2023_train_021411,"Case 1 head CT on admission April 11, 2020",C0040405,X-Ray Computed Tomography,"Computed Tomography, Head, Whole head, Normal."
ROCOv2_2023_train_021412,"Case 1 chest X-ray on admission April 11, 2020",C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_021413,"Case 1 repeat head CT on April 21, 2020",C0040405,X-Ray Computed Tomography,"Computed Tomography, Head, Repeat View, Normal"
ROCOv2_2023_train_021414,"Case 2 chest X-ray on admission April 03, 2020",C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior view, Normal."
ROCOv2_2023_train_021415,"Case 3 chest X-ray on admission on April 12, 2020",C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior to Anterior View, Normal."
ROCOv2_2023_train_021416,"Case 3 head CT on April 25, 2020",C0040405,X-Ray Computed Tomography,"Computed Tomography, Head, Whole, Normal"
ROCOv2_2023_train_021425,Chest X-ray showing multiple masses in the lung (arrows).,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Lung, Postero-anterior, Multiple masses"
ROCOv2_2023_train_021431,Chest X-ray shows a lesion in the 7th left rib.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior view, Lesion in the 7th left rib."
ROCOv2_2023_train_021434,MRI at time of progression 4 weeks later,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Whole Body, Axial View, Abnormal."
ROCOv2_2023_train_021435,Ultrasound showing an inflamed tubular structure.,C0041618,Ultrasonography,"Ultrasound, Kidney, Tubular structure from side, Inflamed"
ROCOv2_2023_train_021437,X-ray abdomen showing diffuse intestinal dilatation.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Anterior-Posterior, Diffuse intestinal dilatation."
ROCOv2_2023_train_021452,Contrast-enhanced image during the embolization.,C0002978,angiogram,"Contrast-enhanced image, Arteries, Frontal view, Embolization."
ROCOv2_2023_train_021472,"Result of ROI extraction, 300 × 300 pixels.",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View, Normal"
ROCOv2_2023_train_021483,Coronal FLAIR MRI scan demonstrating the left mesial temporal lesion.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, brain, coronal, Normal."
ROCOv2_2023_train_021484,Coronal T2-WI MRI scan demonstrating the left mesial temporal lesion.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Brain, T2-Weighted Image, Lesion."
ROCOv2_2023_train_021487,"Sagittal USG through the fetal thorax and abdomen shows a narrow thorax (arrows). P, posterior; A, anterior",C0041618;C0817096;C0000726,Ultrasonography;Chest;Abdomen,"Ultrasound image, Thorax and Abdomen, Sagittal view, Narrow thorax."
ROCOv2_2023_train_021494,Transesophageal echocardiographic image of transcatheter ASD closure.,C0041618,Ultrasonography,"Transesophageal echocardiogram, Heart, View from inside, Abnormal."
ROCOv2_2023_train_021500,Tomodensitométrie thoracique: Micronodules parenchymateux pulmonaires,C0040405,X-Ray Computed Tomography,"X- Ray Image, Lung, Front View, Normal"
ROCOv2_2023_train_021503,Cardiac catheterization showing left ventriculogram during diastole.,C0002978,angiogram,"Angiogram, Heart, View from left ventricle during diastole, Normal."
ROCOv2_2023_train_021506,Multilocular ovarian lesion with more than 10 locules.,C0041618,Ultrasonography,"Sonogram, Ovary, Transverse view, Multilocular lesion."
ROCOv2_2023_train_021516,Ultrasound abdomen of Patient 1 showing massive splenomegaly,C0041618,Ultrasonography,"Ultrasound, Abdomen, Transverse View of Normal"
ROCOv2_2023_train_021517,Ultrasound abdomen of Patient 2 showing massive splenomegaly,C0041618,Ultrasonography,"Ultrasound, Abdomen, Transverse View of Image, Splenomegaly"
ROCOv2_2023_train_021520,MRI of a SEGA (Image courtesy of Wikimedia Commons [online]. Website   [accessed 05 January 2020].).,C0024485,Magnetic Resonance Imaging,"MRI, Spinal Canal, Sagittal view, Normal."
ROCOv2_2023_train_021521,Computed tomography showing left perinephric stranding (arrows).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Kidney, Side View, Normal"
ROCOv2_2023_train_021523,Chest X-Ray of patient No-1.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-anterior, Normal"
ROCOv2_2023_train_021533,Abdominal computed tomography scan (coronal view) showing situs inversus totalis and a bile duct stone (white arrow) and multiple gall bladder stones.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Abdomen, Coronal View, Situs Inversus Totalis"
ROCOv2_2023_train_021537,Detail of the patient’s orthopantomography (OPT) showing the first left upper molar candidate for extraction.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Skull, Top view, Normal."
ROCOv2_2023_train_021544,Orthopantomogram (OPG) taken at age seven years old,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain view of skull, Normal."
ROCOv2_2023_train_021547,Chest radiograph.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior to Anterior, Normal"
ROCOv2_2023_train_021555,A 9-year-old boy with bleeding per rectum since he was 1 year old. A well-defined slightly hyperechoic lesion (arrow) with subtle hyperechoic rim (arrow head) is seen. This refers to carol atoll sign in nodular regenerative hyperplasia.,C0041618,Ultrasonography,"Ultrasonography, Abdomen, Longitudinal View, Nodular Regenerative Hyperplasia."
ROCOv2_2023_train_021560,Presentation of anomalous circumflex course. Arrows and color-Doppler indicate its course.,C0041618,Ultrasonography,"Sonography, Abdomen, Ultrasonographic view of, Normal."
ROCOv2_2023_train_021561,CT of the chest without contrast showing. Mild bilateral pleural effusion (red stars); ground-glass opacities with crazy paving aspect predominantly peripheral in distribution (blue stars),C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, X-ray of the chest, Mild bilateral pleural effusion and ground-glass opacities."
ROCOv2_2023_train_021564,X-ray showing radiopaque image compatible with foreign body in rectum.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Rectum, Bottom, Foreign body present."
ROCOv2_2023_train_021566,Postoperative esophagogram showing preserved esophagogastric continuity.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_021570,Preoperative computerised tomography (CT) image.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Preoperative, Above normal, Normal."
ROCOv2_2023_train_021591,The angle between the two force vectors of the two nickel-titanium closed coil springs was controlled to be 120°.,C0002978,angiogram,"X-ray, Angiogram, Side, Normal"
ROCOv2_2023_train_021594,Preoperative chest X-Ray (CXR).,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_021611,Three-dimensional reconstruction of computed tomography showed spinal fracture-dislocation of T6 to T7.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Front View of Image, Fracture-Dislocation."
ROCOv2_2023_train_021618,"The gray-scale ultrasonography of Case 1 showing 7 × 7 × 6 cm hypoechoic, well-circumscribed intraplacental mass with some anechoic areas.",C0041618,Ultrasonography,"Gray-scale ultrasound, Placenta, Longitudinal view of image, Normal."
ROCOv2_2023_train_021619,The power Doppler ultrasonography of the placental angioma of Case 1 showing rich vascular supply within.,C0041618,Ultrasonography,"Power Doppler ultrasonography, placenta, showing internal structure, Placental angioma."
ROCOv2_2023_train_021626,Chest X-ray showing nasogastric tube and tracheostomy tube with no clear evidence of foreign body (radiolucent),C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior, Nasogastric tube and tracheostomy tube present; Normal."
ROCOv2_2023_train_021628,Computed tomography of the chest showing bilateral airspace opacities.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Image of the Chest from Front, Bilateral Airspace Opacities."
ROCOv2_2023_train_021632,Pelvis CT showing a large pelvic mass.,C0040405,X-Ray Computed Tomography,"X-ray, Pelvis, Frontal View, Large Mass"
ROCOv2_2023_train_021634,Chest X‐ray,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"Plain X-ray, Chest, Posterior-to-Anterior, Normal"
ROCOv2_2023_train_021635,Chest computed tomography,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Front View, Normal"
ROCOv2_2023_train_021638,Three-dimensional transesophageal echocardiogram Doppler image showing severe mitral regurgitation (arrow).,C0041618,Ultrasonography,"Echocardiogram, Esophagus, Three-dimensional, Mitral Regurgitation."
ROCOv2_2023_train_021660,CT thorax revealing multiple pulmonary nodules with the largest being 7.4 mm. CT: computed tomography,C0040405,X-Ray Computed Tomography,"Computed Tomography, Thorax, Frontal View of Thorax, Multiple Pulmonary Nodules."
ROCOv2_2023_train_021661,CT chest after chemotherapy showing the stable appearance of pulmonary nodules (red arrows)CT: computed tomography,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Front view, Normal"
ROCOv2_2023_train_021671,Chest X-Ray of Patients After Second Intubation (Postmortem),C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Posterior View, Normal."
ROCOv2_2023_train_021675,"B-lines. B-line (arrow) is a bright comet-tail artifact that arises from the pleural line (arrowhead). It will move with lung sliding, if the sliding is present, and extends to the end of the screen without fading",C0041618,Ultrasonography,"Ultrasound image, Lung, Side view, Normal."
ROCOv2_2023_train_021686,Therefore only vascular resection without reconstruction was done and no such symptoms were noted postoperatively.,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Frontal, Normal"
ROCOv2_2023_train_021691,Chest radiography of a 7-year-old girl with middle lobe syndrome.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Middle Lobe Syndrome."
ROCOv2_2023_train_021703,CT abdomen transverse section showing enlarged spleen measuring 13.49 cm in largest dimension (marked in white).,C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography, Abdomen, Transverse Section, Enlarged Spleen."
ROCOv2_2023_train_021704,CT angiography chest transverse view showing bilateral pulmonary infiltrates.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Transverse View, Bilateral Pulmonary Infiltrates."
ROCOv2_2023_train_021710,"SVC (blue arrow) venogram demonstrating a patent superior Mustard baffle (red arrow), SVA (purple arrow), and LV (green arrow).",C0002978,angiogram,"Angiogram, Superior Vena Cava, Venous view, Patent."
ROCOv2_2023_train_021720,"Sagittal CT scan of the thoracic spine showing an oblique fracture traversing the T8 inferior endplate, T8-T9 interspace, and posterior aspect of the T9 vertebral body (arrow).",C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography, Thoracic Spine, Sagittal View, Fracture"
ROCOv2_2023_train_021726,Postoperative follow-up computed tomography after 6 months. No tumor recurrence was found (arrow).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Posterior View, Normal"
ROCOv2_2023_train_021728,Control angiography after third pass with Aspirex® showing patent SMA with extravasation of contrast medium due to a small branch rupture.,C0002978,angiogram,"Angiography, Artery, Control view, Patent vessel and extravasation of contrast medium due to a small branch rupture."
ROCOv2_2023_train_021729,Doppler US control 5 days after the treatment showing patent SMA.,C0002978,angiogram,"Ultrasound, Abdomen, Color Doppler, Patent SMA."
ROCOv2_2023_train_021745,Chest radiograph at initial presentation showing large right hilar mass with right paratracheal soft tissue mass (see arrows).,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Large right hilar mass with right paratracheal soft tissue mass."
ROCOv2_2023_train_021746,Pretreatment computed tomography of the thorax demonstrating a large anterior mediastinal mass (see arrows).,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Thorax, Anterior View, Large Mediastinal Mass."
ROCOv2_2023_train_021751,"Computed tomography scan with contrast, arterial phase - transverse view.",C0040405,X-Ray Computed Tomography,"Computed Tomography scan, Abdomen, Transverse View, Normal."
ROCOv2_2023_train_021752,Computed tomography scan with contrast - coronal view.,C0024485,Magnetic Resonance Imaging,"Computed tomography scan, entire body, coronal view, Normal"
ROCOv2_2023_train_021754,Apparently normal echocardiography after selenium therapy in a 15-month male infant.,C0041618,Ultrasonography,"Ultrasonography, Heart, Echo of Heart, Normal."
ROCOv2_2023_train_021775,Esophageal graphy is showing no passage.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_021785,CT abdomen with contrast (coronal view).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Coronal View, Normal."
ROCOv2_2023_train_021788,Axial computed tomography image demonstrating heterogeneities in the body of L2 with tumoral epiduritis,C0024485,Magnetic Resonance Imaging,"Computed Tomography, Lower Back, Axial View, Tumoral Epiduritis"
ROCOv2_2023_train_021789,"Eleven days after the initial trauma, endovascular embolization was performed.",C0002978,angiogram,"Angiogram, Arteries, Angiographic view, Trauma."
